"251180370","KORZEKWIN","94455"
"253180070","KORZENIEWO","92435"
"254169995","KORZYBIE","91217"
"252140140","KOSARZYN","93001"
"253170040","KOSOBUDY","92354"
"253190170","KOSTKOWO","92517"
"252170160","KOSTRZYN","93324"
"252140090","KOSTRZYN NAD ODRĄ","93010"
"354160105","KOSZALIN","  105"
"254169998","KOSZALIN-ZEGRZE"," 1204"
"249190340","KOSZARAWA","96537"
"249190930","KOSZARAWA-ŻŁABNE","98505"
"252160240","KOŚCIAN","93211"
"252160340","KOŚCIAN II","93259"
"249190660","KOŚCIELISKO-KIRY","96507"
"251150140","KOŚCIELNA WIEŚ","94135"
"251189994","KOŚCIERZYN"," 4450"
"254170140","KOŚCIERZYNA"," 1305"
"254170260","KOŚCIERZYNA"," 1353"
"251209986","KOŚMIN","94639"
"252169993","KOTUSZ","93210"
"254220070","KOWALE OLECKIE","91807"
"253180230","KOWALEWO","92408"
"249200310","KOWANIEC","96617"
"250150190","KOWARY","95112"
"251210070","KOZICE (ŻYCZYN)","94729"
"351210488","KOZIENICE","  488"
"250180320","KOŹLE","95437"
"249200030","KOŹMICE WIELKIE","96658"
"251170050","KOŹMIN WIELKOPOLSKI","94338"
"251189999","KOŹMINEK","94437"
"251159999","KOŻUCHÓW","94165"
"252170210","KÓRNIK"," 3305"
"253160140","KRAJENKA","92316"
"250190410","KRAKÓW HISTORYCZNE"," 5510"
"350190566","KRAKÓW-BALICE","  566"
"250199987","KRAKÓW-BIELANY-KLASZTOR","95505"
"250209979","KRAKÓW-ŁĘG","95604"
"250190390","KRAKÓW-OBSERWATORIUM"," 5511"
"250199984","KRAKÓW-SWOSZOWICE","95501"
"250190470","KRAKÓW-WOLA JUSTOWSKA"," 5551"
"252189991","KRAMSK","93416"
"250170270","KRAPKOWICE","95323"
"249229995","KRASICZYN","96833"
"251220120","KRASIENIN","94818"
"249210060","KRASNA","96731"
"252209993","KRASNE","93652"
"253239995","KRASNE","92932"
"251239997","KRASNYSTAW"," 4903"
"250209981","KRASOCIN","95648"
"251180110","KRASZEWICE","94425"
"252200270","KRASZEWO","93666"
"250229987","KRAŚNIK LUBELSKI","95848"
"254160070","KRĄG","91212"
"249210180","KREMPNA","96712"
"250190170","KRĘCIWILK","95581"
"250219997","KRĘPA GÓRNA","95755"
"249219993","KROSNO"," 6704"
"349210670","KROSNO","  670"
"252159998","KROSNO ODRZAŃSKIE","93103"
"249200370","KROŚCIENKO"," 6618"
"251169988","KROŚCINA MAŁA"," 4204"
"251170110","KROTOSZYN","94331"
"250189988","KRÓLÓWKA","95412"
"250180190","KRUPSKI MŁYN","95459"
"251190080","KRUSZÓW","94528"
"254179997","KRUSZYNA","91323"
"249200470","KRYNICA"," 6623"
"252229994","KRYNICA","93813"
"254190030","KRYNICA MORSKA","91523"
"249209980","KRYNICA-GÓRA PARKOWA"," 6624"
"250239987","KRYNICE","95916"
"253220170","KRYPNO KOŚCIELNE","92814"
"250180430","KRYWAŁD","95424"
"249190280","KRZECZÓW","96546"
"251160050","KRZEMIENIEWO","94248"
"250189999","KRZEPICE","95486"
"252190170","KRZEPOCINEK","93501"
"250199989","KRZESZOWICE","95508"
"250160180","KRZESZÓW","95250"
"252150090","KRZESZYCE","93130"
"253150220","KRZĘCIN","92106"
"253200210","KRZYNOWŁOGA MAŁA","92607"
"253149995","KRZYWIN GRYFICKI","92004"
"252150050","KRZYŻ"," 3202"
"253229997","KRZYŻEWO"," 2805"
"250200170","KSIĄŻ WIELKI","95625"
"253209998","KSIĄŻNIK","92645"
"251170390","KSIĘGINICE","94353"
"250169989","KUDOWA ZDRÓJ"," 5251"
"250160450","KUDOWA-ZDRÓJ","95283"
"253190310","KULIGI","92556"
"250170070","KUP","95346"
"254190090","KUROWO BRANIEWSKIE","91550"
"253210270","KURPIE","92703"
"251210250","KURZACZE","94704"
"252160010","KUŹNICA CZARNKOWSKA","93253"
"249199963","KUŹNICE"," 6523"
"249199977","KUŹNICE","96593"
"250219993","KWASÓW","95728"
"251169996","KWIETNO"," 4205"
"249190240","LACHOWICE KRALE","96579"
"253229996","LACHOWO","92820"
"252229992","LACHÓWKA","93821"
"249190480","LALIKI"," 6551"
"252150240","LASKI","93101"
"252210110","LASKI","93747"
"250169991","LASÓWKA","95212"
"250229992","LASZKI","95802"
"252179994","LĄD","93313"
"250160520","LĄDEK-ZDRÓJ"," 5208"
"254209998","LECHOWO","91609"
"252200120","LEGIONOWO"," 3603"
"351160415","LEGNICA","  415"
"254200010","LELKOWO","91617"
"250190110","LELÓW","95563"
"253210190","LESINY WIELKIE","92714"
"349220690","LESKO","  690"
"249190140","LESKOWIEC"," 6505"
"249220120","LESZCZOWATE","96819"
"252200260","LESZNO","93665"
"351160418","LESZNO","  418"
"251150330","LEŚNA","94108"
"253189998","LEŚNA HUTA","92441"
"250189992","LEŚNICA","95447"
"250160470","LEWIN KŁODZKI","95217"
"250229995","LEŻAJSK"," 5805"
"354170125","LĘBORK","  125"
"250190160","LGOTA GÓRNA"," 5504"
"249190030","LIBERTÓW"," 6501"
"253190220","LIDZBARK"," 2505"
"254200080","LIDZBARK WARMIŃSKI"," 1601"
"249199982","LIGASÓWKA-ZĄB","96580"
"250180230","LIGOTA GÓRNA","95491"
"251170240","LIGOTA PIĘKNA","94312"
"250189985","LIGOTA TWORKOWSKA","95405"
"249200180","LIMANOWA"," 6605"
"253140130","LINIE","92010"
"250169986","LIPA","95273"
"249229984","LIPA","96847"
"250229999","LIPA","95836"
"253239988","LIPINA","92917"
"250180350","LIPINY","95435"
"249209995","LIPNICA DOLNA","96650"
"249190920","LIPNICA WIELKA","98501"
"253149998","LIPNIK (LIPKI)"," 2003"
"249190290","LIPOWA","96540"
"254199995","LIPOWINA"," 1550"
"254180170","LISEWO"," 1406"
"254189991","LISEWO","91452"
"250219986","LISIA GÓRA","95707"
"251169998","LISIEC","94222"
"251180050","LISKÓW","94451"
"253150130","LISOWO","92119"
"252229998","LIWSKIE MOSTY","93815"
"250160170","LUBACHÓW","95256"
"250239994","LUBACZÓW"," 5904"
"252189989","LUBANIE","93445"
"251159990","LUBAŃ","94118"
"254180160","LUBAŃ","91406"
"251220090","LUBARTÓW","94822"
"249219987","LUBATOWA","96754"
"253190120","LUBAWA","92523"
"251159983","LUBIATÓW","94161"
"250170040","LUBICZ","95352"
"251199985","LUBIEŃ","94513"
"249190230","LUBIEŃ","96551"
"251150020","LUBIĘCIN","94159"
"252150130","LUBIKOWO","93128"
"251160190","LUBIN","94225"
"252150180","LUBINICKO-ŚWIEBODZIN"," 3104"
"351220495","LUBLIN-RADAWIEC","  495"
"250189996","LUBLINIEC"," 5402", 50.638381, 18.690098
"252150140","LUBNIEWICE","93151"
"251209988","LUBOCHNIA","94628"
"251150350","LUBOMIERZ","94103"
"250160120","LUBOMIN","95258"
"254200090","LUBOMINO","91603"
"252170340","LUBONIEC","93368"
"249190320","LUBOŃ WIELKI"," 6639"
"250179993","LUBOTYŃ","95304"
"251149996","LUBSKO","94009"
"251190020","LUĆMIERZ","94553"
"251199999","LUĆMIERZ"," 4501"
"249200090","LUSŁAWICE","96651"
"252150160","LUTOL SUCHY","93117"
"251190090","LUTOSŁAWICE RZĄDOWE","94523"
"249220230","LUTOWISKA","96807"
"253170150","LUTÓWKO","92328"
"253200230","LUTRY","92654"
"250180330","ŁABĘDY","95436"
"253150070","ŁABĘDZIE","92129"
"252189986","ŁABĘDZIN","93455"
"252179984","ŁABISZYN","93358"
"249209971","ŁABOWA"," 6614"
"249200280","ŁABOWA","96662"
"250160140","ŁAGIEWNIKI","95259"
"251170420","ŁANY","94355"
"250220190","ŁAŃCUT","95805"
"249200080","ŁAPANÓW","96649"
"249200460","ŁAPSZE NIŻNE","96611"
"253190110","ŁASIN","92524"
"251190070","ŁASK","94530"
"251200150","ŁAZISKA"," 4605"
"252220080","ŁAZÓW","93823"
"249200020","ŁAZY"," 6652"
"250190220","ŁAZY","95540"
"249200260","ŁĄCKO"," 6612"
"250179992","ŁĄKA","95315"
"354170120","ŁEBA","  120"
"250180080","ŁEBKI","95473"
"251220150","ŁĘCZNA","94816"
"251210060","ŁĘKAWICA","94730"
"251140040","ŁĘKNICA","94003"
"253210020","ŁĘŻANY","92739"
"254170120","ŁOBZOWO","91309"
"253179989","ŁOBŻENICA"," 2302"
"249190210","ŁODYGOWICE","96548"
"251209997","ŁOKIETKA","94620"
"251230020","ŁOMAZY","94926"
"252179992","ŁOMÓW","93308"
"249200320","ŁOPUSZNA"," 6616"
"252229996","ŁOSICE","93810"
"250179998","ŁOSIÓW"," 5350"
"252190150","ŁOWICZ","93507"
"250229984","ŁOWISKO","95816"
"251150130","ŁOZY","94137"
"351190465","ŁÓDŹ-LUBLINEK","  465"
"251199983","ŁÓDŹ-WIDZEW","94540"
"252150040","ŁUBIANKA","93140"
"250180260","ŁUBIE GÓRNE","95448"
"252209990","ŁUBIEC","93624"
"251229991","ŁUBKI","94851"
"251170230","ŁUCZYNA","94315"
"251220020","ŁUKÓW","94838"
"254170090","ŁUPAWSKO","91351"
"249200530","ŁYSA POLANA"," 6631"
"251199986","ŁYSZKOWICE","94550"
"250190310","MACZKI","95521"
"252140190","MACZKÓW","93054"
"249199969","MAGURKA","96559"
"250210160","MAJDAN KRÓLEWSKI","95763"
"250239993","MAJDAN WIELKI","95914"
"252220170","MAKARÓWKA","93805"
"250180410","MAKOSZOWY","95429"
"249190190","MAKÓW PODHALAŃSKI"," 6507"
"254199994","MALBORK","91503"
"254170050","MALCZKOWO","91329"
"251160240","MALCZYCE","94216"
"250200080","MAŁOGOSZCZ","95644"
"253200090","MAŁSZEWO","92628"
"250199976","MAŁUSY WIELKIE","95569"
"253210060","MARADKI","92735"
"253220180","MARIANOWO"," 2804"
"253220330","MARIANOWO II"," 2858"
"252140150","MASZEWO","93002"
"253159996","MASZEWO","92121"
"250239983","MATCZE","95933"
"251210260","MAZANÓW","94702"
"249180070","MAZAŃCOWICE","96421"
"253170290","MĄKOWARSKO","92369"
"253179996","MĄKOWARSKO","92323"
"250190420","MĘTKÓW","95504"
"253220240","MĘŻENIN","92804"
"252160030","MIAŁY","93247"
"254160110","MIASTKO"," 1202"
"252219996","MIĄSE","93742"
"252239996","MICHAŁKI","93902"
"252160150","MICHORZEWO","93229"
"252160330","MICHORZEWO II","93297"
"251220080","MICHÓW","94824"
"254159999","MIECHĘCINO","91105"
"250200210","MIECHÓW"," 5604"
"252209994","MIEDNIEWICE","93603"
"350210577","MIELEC","  577"
"250210210","MIELEC","95765"
"253140150","MIELĘCIN","92003"
"253169992","MIELĘCIN","92204"
"253209987","MIELNO"," 2603"
"254160050","MIELNO","91214"
"250160310","MIEROSZÓW","95238"
"252149996","MIESZKOWICE","93016"
"251170180","MIĘDZYBÓRZ","94319"
"249190130","MIĘDZYBRODZIE BIALSKIE"," 6506"
"250160630","MIĘDZYGÓRZE","95207"
"250160650","MIĘDZYLESIE","95202"
"251220010","MIĘDZYRZEC PODLASKI","94842"
"252150150","MIĘDZYRZECZ","93123"
"249180570","MIĘDZYRZECZE GÓRNE","96456"
"253230190","MIKASZÓWKA","92954"
"252239994","MIKŁASZE","93912"
"252190060","MIKOŁAJEWO","93550"
"353210280","MIKOŁAJKI","  280"
"250189978","MIKOŁÓW","95422"
"254170060","MIKOROWO","91352"
"253210360","MIKOSZE","92757"
"251199998","MIKULIN","94554"
"253179999","MILACHOWO","92358"
"251199990","MILEJÓW","94518"
"251170140","MILICZ","94326"
"249190410","MILÓWKA","96521"
"252160040","MIŁKOWO","93248"
"250159996","MIŁKÓW","95111"
"250219985","MIŁOCIN","95708"
"254180180","MIŁORADZ","91401"
"254189995","MIRACHOWO","91423"
"251180150","MIRKÓW","94450"
"250229991","MIROCIN"," 5850"
"253160130","MIROSŁAWIEC","92210"
"250150510","MIRSK","95137"
"249200360","MIZERNA"," 6636"
"353200270","MŁAWA","  270"
"250160540","MŁOTY","95278"
"253210040","MŁYNOWO","92736"
"249230010","MŁYNY","96902"
"250209982","MNISZEK","95639"
"252190050","MOCHOWO","93535"
"352200362","MODLIN","  362"
"252189990","MODZEROWO","93421"
"250180440","MODZURÓW","95421"
"252179986","MOGILNO","93342"
"253190230","MOKRY LAS","92553"
"253220150","MOŃKI","92818"
"253220310","MOŃKI","92852"
"250209977","MORAWICA","95641"
"252220160","MORDY","93809"
"249200910","MORSKIE OKO"," 6634"
"249200560","MORSKIE OKO","96660"
"252149997","MORYŃ","93022"
"252160180","MOSINA","93222"
"251230050","MOSTY","94921"
"251199988","MOSZCZENICA","94524"
"253170280","MOTYL","92368"
"253210340","MRĄGOWO","92755"
"251200190","MROCZKÓW","94609"
"249189999","MSZANA","96429"
"249209986","MSZANA DOLNA"," 6607"
"249200980","MSZANA DOLNA"," 6669"
"251200010","MSZCZONÓW","94643"
"250190330","MURCKI","95513"
"249200490","MUSZYNA"," 6628"
"249229992","MYCZKOWCE","96813"
"250150140","MYSŁAKOWICE","95119"
"250160080","MYSŁAKÓW","95262"
"250190540","MYSZKÓW","95553"
"253210210","MYSZYNIEC"," 2750"
"249199995","MYŚLENICE","97513"
"252140020","MYŚLIBÓRZ","93023"
"254199997","MYŚLIWIEC","91516"
"250209996","NAGŁOWICE","95637"
"252170170","NAGRADOWICE","93319"
"251229993","NAŁĘCZÓW"," 4805"
"251170290","NAMYSŁÓW"," 4304"
"252230040","NAREW","93920"
"252230230","NAREW ATSO","93954"
"252230240","NAREWKA","93953"
"252230060","NAREWKA","93918"
"250230090","NAROL","95907"
"252150310","NĄDNIA","93155"
"249200420","NIEDZICA"," 6654"
"250169988","NIEDŹWIEDNIK","95230"
"253210150","NIEDŹWIEDZIE","92720"
"249209983","NIEDŹWIEDŹ","96625"
"252210090","NIEGÓW","93770"
"252219997","NIEGÓW"," 3703"
"250230020","NIELISZ"," 5952"
"250160230","NIEMCZA","95249"
"250170740","NIEMODLIN","95364"
"252229993","NIEMOJKI","93812"
"250160640","NIEMOJÓW","95201"
"252209997","NIEPOKALANÓW"," 3606"
"254170220","NIESIOŁOWICE-RZEPISKA","91357"
"254170130","NIEZABYSZEWO","91310"
"250190020","NIEZNANICE","95575"
"253179994","NIEŻYCHOWO","92308"
"253219996","NIKUTOWO"," 2701"
"250199982","NIWKA","95518"
"250180070","NIWKI","95490"
"252160090","NOJEWO","93240"
"250210020","NOSÓW","95752"
"250190360","NOWA GÓRA","95511"
"250169993","NOWA MORAWA","95206"
"254190020","NOWA PASŁĘKA","91526"
"250169995","NOWA RUDA","95228"
"250160370","NOWA RUDA-SŁUPIEC","95227"
"250210040","NOWA SŁUPIA","95750"
"251150050","NOWA SÓL","94166"
"252209992","NOWA SUCHA","93609"
"251229998","NOWA WIEŚ"," 4803"
"251220110","NOWA WIEŚ","94853"
"252170260","NOWA WIEŚ PODGÓRNA","93310"
"253169989","NOWA WIEŚ UJSKA"," 2203"
"252180020","NOWA WIEŚ WIELKA","93453"
"252180340","NOWA WIEŚ WIELKA II","93463"
"253239994","NOWA WOLA","92901"
"249190640","NOWE BYSTRE","96509"
"249199981","NOWE BYSTRE-SŁODYCZKI","96582"
"252230080","NOWE MASIEWO","93917"
"252209987","NOWE MIASTO","93640"
"253190150","NOWE MIASTO","92520"
"254190240","NOWE SADŁUKI","91551"
"253230210","NOWINKA","92955"
"253150060","NOWOGARD","92130"
"251150220","NOWOGRODZIEC","94123"
"253219995","NOWOGRÓD","92709"
"251150030","NOWOGRÓD BOBRZAŃSKI","94154"
"252239999","NOWOSADY","93915"
"252230010","NOWOSADY","93923"
"249220090","NOWOSIELCE","96850"
"253230170","NOWOSIÓŁKI","92952"
"253230150","NOWOSIÓŁKI","92912"
"249220110","NOWOTANIEC","96817"
"253239987","NOWOWOLA","92924"
"253220280","NOWY CYDZYN"," 2855"
"249190330","NOWY DWÓR"," 6510"
"253239985","NOWY DWÓR","92929"
"252209998","NOWY DWÓR MAZOWIECKI","93633"
"253199990","NOWY FOLWARK","92539"
"250160570","NOWY GIERAŁTÓW","95211"
"253180170","NOWY JASINIEC","92418"
"250230120","NOWY LUBLINIEC"," 5905"
"253200070","NOWY RAMUK","92631"
"349200660","NOWY SĄCZ","  660"
"254190130","NOWY STAW","91510"
"249200960","NOWY TARG-KOWANIEC","96668"
"254189993","NOWY WIEC","91407"
"249209998","NOWY WIŚNICZ","96653"
"249210120","NOWY ŻMIGRÓD","96719"
"252230160","NURZEC","93906"
"250170230","NYSA","95325"
"249190520","OBIDOWA"," 6516"
"254170030","OBJAZDA","91335"
"250200350","OBLĘGOREK","95665"
"250200030","OBLĘGÓR","95652"
"251160220","OBORNIKI ŚLĄSKIE","94221"
"252160080","OBORNIKI WIELKOPOLSKIE","93241"
"252160320","OBORNIKI WIELKOPOLSKIE II","93296"
"250229996","OBSZA","95817"
"249180080","OCHABY","96419"
"249209981","OCHOTNICA DOLNA","96621"
"249200290","OCHOTNICA GÓRNA","96620"
"253189991","OCYPEL","92437"
"251170130","ODOLANÓW","94327"
"251200110","ODRZYWÓŁ","94622"
"253229989","OGRÓDEK","92831"
"250190340","OJCÓW","95515"
"251159994","OKMIANY","94127"
"253160080","OKONEK","92219"
"250209997","OKSA","95638"
"254169996","OKUNINO","91204"
"254220090","OLECKO"," 1802"
"250189970","OLESNO","95480"
"250209990","OLESNO"," 5607"
"250190290","OLEWIN"," 5506"
"252199993","OLGANOWO","93525"
"250199993","OLKUSZ"," 5519"
"252229995","OLSZANKA","93807"
"253200060","OLSZEWKI","92650"
"353200272","OLSZTYN","  272"
"252230180","OLSZYN","93951"
"250170030","OŁAWA","95353"
"250179999","OŁAWA"," 5310"
"250160510","OŁDRZYCHOWICE KŁODZKIE","95216"
"250199997","OŁUDZA","95554"
"252169990","OPALENICA","93225"
"252199999","OPATOWIEC","93527"
"250159997","OPAWA","95101"
"252190140","OPIESIN","93551"
"252199996","OPIESIN-GŁOGOWA"," 3550"
"251200130","OPOCZNO","94651"
"251209999","OPOCZNO"," 4603"
"350170530","OPOLE","  530"
"251219997","OPOLE LUBELSKIE"," 4706"
"251210190","OPOLE LUBELSKIE","94742"
"254209996","ORNETA","91605"
"250180630","ORZECH","95495"
"249210160","ORZECHÓWKA","96757"
"250180480","ORZESZE","95416"
"252230130","ORZESZKOWO","93911"
"252210260","ORZESZYN","93702"
"253210070","ORZYSZ","92734"
"251160110","OSETNO","94234"
"253180120","OSIE","92427"
"249199999","OSIEK","96574"
"249190270","OSIELEC","96545"
"253180210","OSIELSKO","92409"
"250179989","OSINA MAŁA","95358"
"252140030","OSINÓW DOLNY","93019"
"251180160","OSJAKÓW","94416"
"253220120","OSOWIEC","92822"
"251210220","OSÓWKA","94706"
"253160020","OSÓWKO","92253"
"353210285","OSTROŁĘKA","  285"
"253210310","OSTROŁĘKA","92740"
"250160320","OSTROSZOWICE","95281"
"250160330","OSTROSZOWICE"," 5204"
"253159998","OSTROWICE","92128"
"250210010","OSTROWIEC ŚWIĘTOKRZYSKI","95753"
"253190160","OSTROWITE","92519"
"253190260","OSTROWITE","92503"
"254189992","OSTROWITE","91414"
"252199997","OSTROWY"," 3506"
"250219991","OSTROWY TUSZOWSKIE","95723"
"252219999","OSTRÓW MAZOWIECKA","93759"
"251170120","OSTRÓW WIELKOPOLSKI","94329"
"251170160","OSTRZESZÓW","94321"
"251170430","OSTRZESZÓW II","94356"
"252140110","OŚNO LUBUSKIE","93008"
"250190440","OŚWIĘCIM","95503"
"250170250","OTMUCHÓW"," 5305"
"251199987","OZORKÓW","94548"
"250229993","OŻAŃSK"," 5806"
"251189993","OŻARÓW","94408"
"250170220","PACZKÓW","95324"
"250150240","PACZYN","95104"
"253200050","PAJTUNY","92634"
"252180060","PAKOŚĆ","93446"
"252160160","PAPROĆ"," 3204"
"250150250","PAPROTKI"," 5106"
"254190160","PASŁĘK","91507"
"250160420","PASTERKA","95222"
"251159997","PASTERZOWICE"," 4150"
"250189977","PAWŁOWICZKI","95425"
"251209990","PETRYKOZY","94615"
"249190310","PEWEL MAŁA","96541"
"249199989","PEWEL WIELKA","96542"
"251220160","PIASKI","94810"
"252209991","PIASTÓW","93612"
"254179992","PIASZCZYNA","91302"
"249199985","PIEKŁO","96514"
"250170380","PIELGRZYMÓW","95307"
"254209997","PIENIĘŻNO","91611"
"251150210","PIEŃSK","94126"
"251169985","PIERSNA","94254"
"251159987","PIESZKÓW","94117"
"251230070","PIESZOWOLA","94917"
"253190080","PIETRZWAŁD","92526"
"251149998","PIETRZYKÓW","94005"
"250220010","PILASZKOWICE","95850"
"252210280","PILAWA","93775"
"250150050","PILCHOWICE","95133"
"251200260","PILCZYCA","94603"
"250190210","PILICA","95543"
"252180140","PILICH","93457"
"249210010","PILZNO","96743"
"353160230","PIŁA","  230"
"253160210","PIŁAWA","92257"
"250160280","PIŁAWA GÓRNA","95242"
"251210110","PIONKI","94721"
"251190120","PIOTRKÓW TRYBUNALSKI","94519"
"252170220","PIOTROWO","93316"
"250219973","PIÓRKÓW","95759"
"253229993","PISANICA"," 2853"
"253210110","PISZ","92727"
"249200410","PIWNICZNA"," 6619"
"249200920","PIWNICZNA"," 6655"
"250190180","PIWOŃ","95546"
"252229997","PLATERÓW"," 3802"
"252220150","PLATERÓW","93855"
"251179993","PLESZEW","94343"
"251190140","PLUCICE","94551"
"251150310","PŁAWNA","94112"
"253170130","PŁAZOWO","92335"
"352190360","PŁOCK","  360"
"253150210","PŁOTNO","92107"
"253150040","PŁOTY","92136"
"251159993","PŁÓCZKI DOLNE"," 4105"
"250189990","PŁUŻNICZKA"," 5450"
"254210040","PNIEWO","91706"
"252169998","PNIEWY","93238"
"250150030","POBIEDNA","95129"
"252170120","POBIEDZISKA","93330"
"252160020","PODANIN","93254"
"251180040","PODDĘBICE","94442"
"253220230","PODGÓRZE","92806"
"253140030","PODGRODZIE","92024"
"250239988","PODHAJCE","95913"
"252140170","PODOŚNO","93052"
"250160460","PODZAMEK","95219"
"250170260","POGÓRZE","95322"
"250179994","POKÓJ"," 5301"
"249220220","POLANA","96808"
"249190670","POLANA CHOCHOŁOWSKA"," 6525"
"250160490","POLANICA-ZDRÓJ","95298"
"253239997","POLANKI","92918"
"250209989","POLANOWICE","95614"
"254160080","POLANÓW","91207"
"251160150","POLKOWICE DOLNE"," 4202"
"250219979","POŁANIEC","95730"
"253169997","POŁCZYN-ZDRÓJ"," 2201"
"254239998","POMORZE","91903"
"249199997","PONIKIEW","96565"
"250189980","POPIELÓW","95406"
"253239998","POPIOŁÓWKA","92920"
"253150050","PORADZ","92132"
"250199998","PORAJ","95562"
"249199996","PORĄBKA","96564"
"250199979","PORĘBA","95547"
"249200510","PORONIN"," 6629"
"249200930","PORONIN"," 6656"
"250209984","POSZYNA (KŁAJ)","95663"
"252200060","POŚWIĘTNE"," 3602"
"250230050","POTURZYN","95915"
"253219991","POWAŁCZYN","92728"
"252170150","POWIDZ","93325"
"253169998","POWOJEWO","92228"
"352160330","POZNAŃ-ŁAWICA","  330"
"253150150","POŹRZADŁO WIELKIE","92116"
"249200210","PÓŁRZECZKI","96630"
"253190070","PRABUTY"," 2503"
"253220060","PROSTKI","92829"
"250179996","PRÓSZKÓW","95332"
"249229988","PRUCHNIK","96839"
"250170320","PRUDNIK"," 5307"
"250170530","PRUDNIK","95360"
"253159990","PRUSIM","92135"
"250209986","PRUSY","95606"
"252200210","PRUSZKÓW","93662"
"253209993","PRZASNYSZ"," 2605"
"252170080","PRZEBĘDOWO","93337"
"253179984","PRZECHLEWO","92349"
"253220110","PRZECHODY"," 2854"
"251190160","PRZEDBÓRZ","94506"
"252209999","PRZEDWOJEWO"," 3601"
"252200010","PRZEDWOJEWO","93659"
"251220030","PRZEGALINY DUŻE","94835"
"250199981","PRZEGINIA","95519"
"251150160","PRZEJĘSŁAW","94133"
"253150190","PRZELEWICE"," 2102"
"254229999","PRZEŁOMKA","91851"
"349220695","PRZEMYŚL","  695"
"254210050","PRZERWANKI","91704"
"251159986","PRZESIECZANY","94122"
"250150210","PRZESIEKA","95110"
"250230040","PRZEWALE","95917"
"250170120","PRZEWORNO","95337"
"250229986","PRZEWORSK","95804"
"250189969","PRZYSTAJŃ","95481"
"251209989","PRZYSUCHA","94617"
"249219999","PSTRĄGOWA","96740"
"251220180","PSZCZELA WOLA","94808"
"249180010","PSZCZYNA"," 5409"
"250160090","PSZENNO"," 5250"
"253210180","PTAKI","92715"
"253210290","PTAKI","92752"
"249200240","PTASZKOWA"," 6609"
"251190050","PUCZNIEW"," 4503"
"251210120","PUŁAWY"," 4705"
"249210210","PUŁAWY DOLNE","96751"
"252210050","PUŁTUSK"," 3701"
"253149994","PYRZYCE","92008"
"249200190","RABA NIŻNA","96664"
"249190470","RABA WYŻNA","96527"
"249229991","RABE","96810"
"249190370","RABKA"," 6512"
"252200030","RACIĄŻ","93643"
"253210120","RACIBÓR","92724"
"350180540","RACIBÓRZ","  540"
"250170540","RACŁAWICE ŚLĄSKIE","95361"
"253220020","RACZKI","92844"
"250220180","RADAWA","95807"
"251219999","RADOM"," 4708"
"351219994","RADOM","  485"
"251160030","RADOMICKO","94252"
"251199993","RADOMSKO","94505"
"251169986","RADOMYŚL","94249"
"250210230","RADOMYŚL WIELKI","95715"
"253180020","RADOSTOWO"," 2401"
"252180310","RADOSZEWICE"," 3408"
"251209992","RADOSZYCE","94606"
"249190890","RADZIECHOWY"," 6552"
"250200250","RADZIEMICE","95616"
"253220130","RADZIŁÓW","92819"
"249190050","RADZISZÓW","96573"
"251160320","RADZYŃ"," 4251"
"251220040","RADZYŃ PODLASKI","94898"
"251229999","RADZYŃ PODLASKI"," 4801"
"253180160","RADZYŃ-FIJEWO","92421"
"249190540","RAJCZA","96515"
"250210110","RAKÓW","95740"
"250219975","RANIŻÓW WILKI","95756"
"253229995","RANTY","92840"
"250180150","RASZOWA","95461"
"249190610","RATUŁÓW","96590"
"249199962","RATUŁÓW"," 6550"
"253159999","REDŁO"," 2150"
"253209985","REKOWNICA","92621"
"353150210","RESKO-SMÓLSKO","  210"
"254180080","RĘBISKA","91425"
"250150060","RĘBISZÓW","95130"
"250159995","RĘDZINY","95115"
"254190230","ROGITY","91530"
"252160060","ROGOŹNO","93345"
"250170210","ROGÓW OPOLSKI","95327"
"251190060","ROKICINY","94533"
"250180310","ROKITNICA","95440"
"253190240","ROKITNICA","92508"
"252150290","ROKITNO","93154"
"253209986","ROMANY-SEBORY","92604"
"250210250","ROPCZYCE","95706"
"251189996","ROSZKOWICE","94406"
"250160250","ROŚCISZÓW","95246"
"253199992","ROZAJNY","92531"
"249200120","ROZDZIELE","96645"
"254180010","ROZEWIE"," 1401"
"253210170","ROZOGI","92719"
"249190260","ROZTOKI","96543"
"249220290","ROZTOKI GÓRNE","96801"
"253170110","ROZWORY","92336"
"249209991","ROŻNÓW"," 6604"
"251180230","ROŻNÓW","94403"
"253200160","RÓG","92615"
"253230020","RÓŻANYSTOK"," 2901"
"253170030","RÓŻKI-DĘBIE","92355"
"253199994","RUDA","92507"
"250220150","RUDA ŁAŃCUCKA","95851"
"251230110","RUDA OPALIN","94911"
"250230110","RUDA RÓŻANIECKA","95905"
"251160140","RUDNA","94228"
"250229997","RUDNIK","95824"
"249180090","RUDZICA","96420"
"253199998","RUDZIENICE","92530"
"253180130","RULEWO","92426"
"253209996","RUMY","92637"
"254209995","RUNOWO","91607"
"251209994","RUSINÓW","94652"
"251200140","RUSZKOWICE","94659"
"254229996","RUTKA TARTAK","91818"
"252210290","RYBIENKO","93777"
"250180510","RYBNIK","95493"
"250180520","RYBNIK"," 5408"
"252239993","RYBOŁY","93921"
"249220070","RYBOTYCZE","96826"
"249190580","RYCERKA GÓRNA","96511"
"253199995","RYCHLIKI"," 2501"
"251170260","RYCHTAL","94308"
"250190230","RYCZÓW","95541"
